,State,Year,Quarter,Pincodes,RegisteredUsers
579,arunachal-pradesh,2021,2,791109,8685
580,arunachal-pradesh,2021,3,791110,9451
581,arunachal-pradesh,2021,3,791111,9451
582,arunachal-pradesh,2021,3,791113,9451
583,arunachal-pradesh,2021,3,791102,9451
584,arunachal-pradesh,2021,3,791001,9451
585,arunachal-pradesh,2021,3,792103,9451
586,arunachal-pradesh,2021,3,792001,9451
587,arunachal-pradesh,2021,3,790104,9451
588,arunachal-pradesh,2021,3,792110,9451
589,arunachal-pradesh,2021,3,791109,9451
590,arunachal-pradesh,2021,4,791110,10187
591,arunachal-pradesh,2021,4,791111,10187
592,arunachal-pradesh,2021,4,791113,10187
593,arunachal-pradesh,2021,4,791102,10187
594,arunachal-pradesh,2021,4,791001,10187
595,arunachal-pradesh,2021,4,792103,10187
596,arunachal-pradesh,2021,4,792001,10187
597,arunachal-pradesh,2021,4,790104,10187
598,arunachal-pradesh,2021,4,792110,10187
599,arunachal-pradesh,2021,4,791109,10187
600,arunachal-pradesh,2022,1,791110,10854
601,arunachal-pradesh,2022,1,791111,10854
602,arunachal-pradesh,2022,1,791113,10854
603,arunachal-pradesh,2022,1,791102,10854
604,arunachal-pradesh,2022,1,791001,10854
605,arunachal-pradesh,2022,1,792103,10854
606,arunachal-pradesh,2022,1,792001,10854
607,arunachal-pradesh,2022,1,790104,10854
608,arunachal-pradesh,2022,1,792110,10854
609,arunachal-pradesh,2022,1,791109,10854
610,arunachal-pradesh,2022,2,791110,11479
611,arunachal-pradesh,2022,2,791111,11479
612,arunachal-pradesh,2022,2,791113,11479
613,arunachal-pradesh,2022,2,791102,11479
614,arunachal-pradesh,2022,2,791001,11479
615,arunachal-pradesh,2022,2,792103,11479
616,arunachal-pradesh,2022,2,792001,11479
617,arunachal-pradesh,2022,2,790104,11479
618,arunachal-pradesh,2022,2,792110,11479
619,arunachal-pradesh,2022,2,791109,11479
620,arunachal-pradesh,2022,3,791110,12085
621,arunachal-pradesh,2022,3,791111,12085
622,arunachal-pradesh,2022,3,791113,12085
623,arunachal-pradesh,2022,3,791102,12085
624,arunachal-pradesh,2022,3,791001,12085
625,arunachal-pradesh,2022,3,792103,12085
626,arunachal-pradesh,2022,3,792001,12085
627,arunachal-pradesh,2022,3,790104,12085
628,arunachal-pradesh,2022,3,792110,12085
629,arunachal-pradesh,2022,3,791109,12085
630,arunachal-pradesh,2022,4,791110,12630
631,arunachal-pradesh,2022,4,791111,12630
632,arunachal-pradesh,2022,4,791113,12630
633,arunachal-pradesh,2022,4,791102,12630
634,arunachal-pradesh,2022,4,791001,12630
635,arunachal-pradesh,2022,4,792103,12630
636,arunachal-pradesh,2022,4,792001,12630
637,arunachal-pradesh,2022,4,790104,12630
638,arunachal-pradesh,2022,4,792110,12630
639,arunachal-pradesh,2022,4,791109,12630
640,arunachal-pradesh,2023,1,791110,13220
641,arunachal-pradesh,2023,1,791111,13220
642,arunachal-pradesh,2023,1,791113,13220
643,arunachal-pradesh,2023,1,791102,13220
644,arunachal-pradesh,2023,1,791001,13220
645,arunachal-pradesh,2023,1,792103,13220
646,arunachal-pradesh,2023,1,792001,13220
647,arunachal-pradesh,2023,1,790104,13220
648,arunachal-pradesh,2023,1,792110,13220
649,arunachal-pradesh,2023,1,791109,13220
650,arunachal-pradesh,2023,2,791110,13816
651,arunachal-pradesh,2023,2,791111,13816
652,arunachal-pradesh,2023,2,791113,13816
653,arunachal-pradesh,2023,2,791102,13816
654,arunachal-pradesh,2023,2,791001,13816
655,arunachal-pradesh,2023,2,792103,13816
656,arunachal-pradesh,2023,2,792001,13816
657,arunachal-pradesh,2023,2,790104,13816
658,arunachal-pradesh,2023,2,792110,13816
659,arunachal-pradesh,2023,2,791109,13816
660,assam,2018,1,781032,11421
661,assam,2018,1,781001,11421
662,assam,2018,1,781022,11421
663,assam,2018,1,781038,11421
664,assam,2018,1,783380,11421
665,assam,2018,1,785001,11421
666,assam,2018,1,781011,11421
667,assam,2018,1,786001,11421
668,assam,2018,1,781009,11421
669,assam,2018,1,781028,11421
670,assam,2018,2,781032,16701
671,assam,2018,2,781022,16701
672,assam,2018,2,781001,16701
673,assam,2018,2,781038,16701
674,assam,2018,2,783380,16701
675,assam,2018,2,785001,16701
676,assam,2018,2,781011,16701
677,assam,2018,2,786001,16701
678,assam,2018,2,781009,16701
679,assam,2018,2,781028,16701
680,assam,2018,3,781032,22705
681,assam,2018,3,781022,22705
682,assam,2018,3,781001,22705
683,assam,2018,3,785001,22705
684,assam,2018,3,781038,22705
685,assam,2018,3,783380,22705
686,assam,2018,3,781011,22705
687,assam,2018,3,786001,22705
688,assam,2018,3,781028,22705
689,assam,2018,3,781009,22705
690,assam,2018,4,781032,30132
691,assam,2018,4,781022,30132
692,assam,2018,4,781001,30132
693,assam,2018,4,781038,30132
694,assam,2018,4,785001,30132
695,assam,2018,4,783380,30132
696,assam,2018,4,781011,30132
697,assam,2018,4,786001,30132
698,assam,2018,4,781028,30132
699,assam,2018,4,781019,30132
700,assam,2019,1,781032,36652
701,assam,2019,1,781022,36652
702,assam,2019,1,781001,36652
703,assam,2019,1,781038,36652
704,assam,2019,1,785001,36652
705,assam,2019,1,783380,36652
706,assam,2019,1,781011,36652
707,assam,2019,1,786001,36652
708,assam,2019,1,781028,36652
709,assam,2019,1,781019,36652
710,assam,2019,2,781032,43396
711,assam,2019,2,781022,43396
712,assam,2019,2,781001,43396
713,assam,2019,2,781038,43396
714,assam,2019,2,783380,43396
715,assam,2019,2,785001,43396
716,assam,2019,2,781011,43396
717,assam,2019,2,786001,43396
718,assam,2019,2,781009,43396
719,assam,2019,2,781028,43396
720,assam,2019,3,781032,48953
721,assam,2019,3,781022,48953
722,assam,2019,3,781001,48953
723,assam,2019,3,781038,48953
724,assam,2019,3,783380,48953
725,assam,2019,3,785001,48953
726,assam,2019,3,781011,48953
727,assam,2019,3,781009,48953
728,assam,2019,3,786001,48953
729,assam,2019,3,781028,48953
730,assam,2019,4,781032,54950
731,assam,2019,4,781022,54950
732,assam,2019,4,781001,54950
733,assam,2019,4,781038,54950
734,assam,2019,4,783380,54950
735,assam,2019,4,785001,54950
736,assam,2019,4,781011,54950
737,assam,2019,4,781009,54950
738,assam,2019,4,786001,54950
739,assam,2019,4,781028,54950
740,assam,2020,1,781032,62477
741,assam,2020,1,781022,62477
742,assam,2020,1,781001,62477
743,assam,2020,1,781038,62477
744,assam,2020,1,783380,62477
745,assam,2020,1,781011,62477
746,assam,2020,1,785001,62477
747,assam,2020,1,781009,62477
748,assam,2020,1,786001,62477
749,assam,2020,1,781028,62477
750,assam,2020,2,781032,76285
751,assam,2020,2,781022,76285
752,assam,2020,2,781001,76285
753,assam,2020,2,781038,76285
754,assam,2020,2,783380,76285
755,assam,2020,2,781011,76285
756,assam,2020,2,785001,76285
757,assam,2020,2,786001,76285
758,assam,2020,2,781009,76285
759,assam,2020,2,781028,76285
760,assam,2020,3,781032,84816
761,assam,2020,3,781022,84816
762,assam,2020,3,781001,84816
763,assam,2020,3,781038,84816
764,assam,2020,3,783380,84816
765,assam,2020,3,781011,84816
766,assam,2020,3,785001,84816
767,assam,2020,3,786001,84816
768,assam,2020,3,781028,84816
769,assam,2020,3,781009,84816
770,assam,2020,4,781032,93699
771,assam,2020,4,781022,93699
772,assam,2020,4,781001,93699
773,assam,2020,4,781038,93699
774,assam,2020,4,783380,93699
775,assam,2020,4,781011,93699
776,assam,2020,4,785001,93699
777,assam,2020,4,786001,93699
778,assam,2020,4,781028,93699
779,assam,2020,4,782435,93699
780,assam,2021,1,781032,101643
781,assam,2021,1,781022,101643
782,assam,2021,1,781001,101643
783,assam,2021,1,781038,101643
784,assam,2021,1,783380,101643
785,assam,2021,1,781011,101643
786,assam,2021,1,785001,101643
787,assam,2021,1,786001,101643
788,assam,2021,1,781028,101643
789,assam,2021,1,782435,101643
790,assam,2021,2,781032,109873
791,assam,2021,2,781022,109873
792,assam,2021,2,781001,109873
793,assam,2021,2,781038,109873
794,assam,2021,2,783380,109873
795,assam,2021,2,781011,109873
796,assam,2021,2,785001,109873
797,assam,2021,2,786001,109873
798,assam,2021,2,781028,109873
799,assam,2021,2,782435,109873
800,assam,2021,3,781032,119554
801,assam,2021,3,781022,119554
802,assam,2021,3,781001,119554
803,assam,2021,3,781038,119554
804,assam,2021,3,783380,119554
805,assam,2021,3,781011,119554
806,assam,2021,3,785001,119554
807,assam,2021,3,786001,119554
808,assam,2021,3,782435,119554
809,assam,2021,3,781028,119554
810,assam,2021,4,781032,128621
811,assam,2021,4,781022,128621
812,assam,2021,4,781001,128621
813,assam,2021,4,781038,128621
814,assam,2021,4,783380,128621
815,assam,2021,4,781011,128621
816,assam,2021,4,785001,128621
817,assam,2021,4,786001,128621
818,assam,2021,4,782435,128621
819,assam,2021,4,781028,128621
820,assam,2022,1,781032,137698
821,assam,2022,1,781022,137698
822,assam,2022,1,781001,137698
823,assam,2022,1,781038,137698
824,assam,2022,1,783380,137698
825,assam,2022,1,781011,137698
826,assam,2022,1,785001,137698
827,assam,2022,1,786001,137698
828,assam,2022,1,782435,137698
829,assam,2022,1,781028,137698
830,assam,2022,2,781032,146304
831,assam,2022,2,781022,146304
832,assam,2022,2,781001,146304
833,assam,2022,2,781038,146304
834,assam,2022,2,783380,146304
835,assam,2022,2,781011,146304
836,assam,2022,2,785001,146304
837,assam,2022,2,786001,146304
838,assam,2022,2,782435,146304
839,assam,2022,2,781028,146304
840,assam,2022,3,781032,154896
841,assam,2022,3,781022,154896
842,assam,2022,3,781001,154896
843,assam,2022,3,781038,154896
844,assam,2022,3,783380,154896
845,assam,2022,3,781011,154896
846,assam,2022,3,785001,154896
847,assam,2022,3,786001,154896
848,assam,2022,3,782435,154896
849,assam,2022,3,781028,154896
850,assam,2022,4,781032,162126
851,assam,2022,4,781022,162126
852,assam,2022,4,781001,162126
853,assam,2022,4,781038,162126
854,assam,2022,4,783380,162126
855,assam,2022,4,781011,162126
856,assam,2022,4,785001,162126
857,assam,2022,4,786001,162126
858,assam,2022,4,782435,162126
859,assam,2022,4,781028,162126
860,assam,2023,1,781032,170279
861,assam,2023,1,781022,170279
862,assam,2023,1,781001,170279
863,assam,2023,1,781038,170279
864,assam,2023,1,783380,170279
865,assam,2023,1,781011,170279
866,assam,2023,1,785001,170279
867,assam,2023,1,786001,170279
868,assam,2023,1,782435,170279
869,assam,2023,1,781028,170279
870,assam,2023,2,781032,178594
871,assam,2023,2,781022,178594
872,assam,2023,2,781001,178594
873,assam,2023,2,781038,178594
874,assam,2023,2,783380,178594
875,assam,2023,2,781011,178594
876,assam,2023,2,785001,178594
877,assam,2023,2,786001,178594
878,assam,2023,2,782435,178594
879,assam,2023,2,781028,178594
880,bihar,2018,1,800001,67656
881,bihar,2018,1,800006,67656
882,bihar,2018,1,800020,67656
883,bihar,2018,1,845401,67656
884,bihar,2018,1,823001,67656
885,bihar,2018,1,801503,67656
886,bihar,2018,1,845438,67656
887,bihar,2018,1,842001,67656
888,bihar,2018,1,812001,67656
889,bihar,2018,1,842002,67656
890,bihar,2018,2,800001,96694
891,bihar,2018,2,800006,96694
892,bihar,2018,2,800020,96694
893,bihar,2018,2,845401,96694
894,bihar,2018,2,823001,96694
895,bihar,2018,2,845438,96694
896,bihar,2018,2,842001,96694
897,bihar,2018,2,801503,96694
898,bihar,2018,2,812001,96694
899,bihar,2018,2,842002,96694
900,bihar,2018,3,800001,123407
901,bihar,2018,3,800006,123407
902,bihar,2018,3,800020,123407
903,bihar,2018,3,845401,123407
904,bihar,2018,3,823001,123407
905,bihar,2018,3,845438,123407
906,bihar,2018,3,842001,123407
907,bihar,2018,3,801503,123407
908,bihar,2018,3,812001,123407
909,bihar,2018,3,842002,123407
910,bihar,2018,4,800001,160167
911,bihar,2018,4,800006,160167
912,bihar,2018,4,800020,160167
913,bihar,2018,4,845401,160167
914,bihar,2018,4,823001,160167
915,bihar,2018,4,845438,160167
916,bihar,2018,4,842001,160167
917,bihar,2018,4,801503,160167
918,bihar,2018,4,812001,160167
919,bihar,2018,4,802301,160167
920,bihar,2019,1,800001,195036
921,bihar,2019,1,800006,195036
922,bihar,2019,1,800020,195036
923,bihar,2019,1,845401,195036
924,bihar,2019,1,823001,195036
925,bihar,2019,1,845438,195036
926,bihar,2019,1,801503,195036
927,bihar,2019,1,842001,195036
928,bihar,2019,1,802301,195036
929,bihar,2019,1,812001,195036
930,bihar,2019,2,800001,223725
931,bihar,2019,2,800006,223725
932,bihar,2019,2,800020,223725
933,bihar,2019,2,845401,223725
934,bihar,2019,2,845438,223725
935,bihar,2019,2,823001,223725
936,bihar,2019,2,842001,223725
937,bihar,2019,2,801503,223725
938,bihar,2019,2,802301,223725
939,bihar,2019,2,812001,223725
940,bihar,2019,3,800001,249214
941,bihar,2019,3,800006,249214
942,bihar,2019,3,800020,249214
943,bihar,2019,3,845401,249214
944,bihar,2019,3,845438,249214
945,bihar,2019,3,823001,249214
946,bihar,2019,3,842001,249214
947,bihar,2019,3,801503,249214
948,bihar,2019,3,812001,249214
949,bihar,2019,3,802301,249214
950,bihar,2019,4,800001,279580
951,bihar,2019,4,800006,279580
952,bihar,2019,4,800020,279580
953,bihar,2019,4,845401,279580
954,bihar,2019,4,845438,279580
955,bihar,2019,4,823001,279580
956,bihar,2019,4,842001,279580
957,bihar,2019,4,801503,279580
958,bihar,2019,4,802301,279580
959,bihar,2019,4,812001,279580
960,bihar,2020,1,800001,312949
961,bihar,2020,1,800006,312949
962,bihar,2020,1,800020,312949
963,bihar,2020,1,845401,312949
964,bihar,2020,1,845438,312949
965,bihar,2020,1,823001,312949
966,bihar,2020,1,842001,312949
967,bihar,2020,1,801503,312949
968,bihar,2020,1,846004,312949
969,bihar,2020,1,802301,312949
970,bihar,2020,2,800001,352316
971,bihar,2020,2,800006,352316
972,bihar,2020,2,800020,352316
973,bihar,2020,2,845401,352316
974,bihar,2020,2,845438,352316
975,bihar,2020,2,823001,352316
976,bihar,2020,2,842001,352316
977,bihar,2020,2,801503,352316
978,bihar,2020,2,846004,352316
979,bihar,2020,2,802301,352316
980,bihar,2020,3,800001,391002
981,bihar,2020,3,800006,391002
982,bihar,2020,3,800020,391002
983,bihar,2020,3,845401,391002
984,bihar,2020,3,845438,391002
985,bihar,2020,3,823001,391002
986,bihar,2020,3,842001,391002
987,bihar,2020,3,846004,391002
988,bihar,2020,3,801503,391002
989,bihar,2020,3,802301,391002
990,bihar,2020,4,800001,428157
991,bihar,2020,4,800006,428157
992,bihar,2020,4,800020,428157
993,bihar,2020,4,845401,428157
994,bihar,2020,4,845438,428157
995,bihar,2020,4,823001,428157
996,bihar,2020,4,842001,428157
997,bihar,2020,4,846004,428157
998,bihar,2020,4,801503,428157
999,bihar,2020,4,802301,428157
1000,bihar,2021,1,800001,463655
1001,bihar,2021,1,800006,463655
1002,bihar,2021,1,800020,463655
1003,bihar,2021,1,845401,463655
1004,bihar,2021,1,845438,463655
1005,bihar,2021,1,823001,463655
1006,bihar,2021,1,842001,463655
1007,bihar,2021,1,846004,463655
1008,bihar,2021,1,801503,463655
1009,bihar,2021,1,802301,463655
1010,bihar,2021,2,800001,497933
1011,bihar,2021,2,800006,497933
1012,bihar,2021,2,800020,497933
1013,bihar,2021,2,845401,497933
1014,bihar,2021,2,845438,497933
1015,bihar,2021,2,823001,497933
1016,bihar,2021,2,842001,497933
1017,bihar,2021,2,846004,497933
1018,bihar,2021,2,801503,497933
1019,bihar,2021,2,802301,497933
1020,bihar,2021,3,800001,536933
1021,bihar,2021,3,800006,536933
1022,bihar,2021,3,800020,536933
1023,bihar,2021,3,845401,536933
1024,bihar,2021,3,845438,536933
1025,bihar,2021,3,823001,536933
1026,bihar,2021,3,842001,536933
1027,bihar,2021,3,846004,536933
1028,bihar,2021,3,801503,536933
1029,bihar,2021,3,802301,536933
1030,bihar,2021,4,800001,576156
1031,bihar,2021,4,800006,576156
1032,bihar,2021,4,800020,576156
1033,bihar,2021,4,845401,576156
1034,bihar,2021,4,845438,576156
1035,bihar,2021,4,823001,576156
1036,bihar,2021,4,842001,576156
1037,bihar,2021,4,846004,576156
1038,bihar,2021,4,801503,576156
1039,bihar,2021,4,802301,576156
1040,bihar,2022,1,800001,614159
1041,bihar,2022,1,800006,614159
1042,bihar,2022,1,800020,614159
1043,bihar,2022,1,845401,614159
1044,bihar,2022,1,845438,614159
1045,bihar,2022,1,823001,614159
1046,bihar,2022,1,842001,614159
1047,bihar,2022,1,846004,614159
1048,bihar,2022,1,802301,614159
1049,bihar,2022,1,801503,614159
1050,bihar,2022,2,800001,650319
1051,bihar,2022,2,800006,650319
1052,bihar,2022,2,800020,650319
1053,bihar,2022,2,845401,650319
1054,bihar,2022,2,845438,650319
1055,bihar,2022,2,823001,650319
1056,bihar,2022,2,842001,650319
1057,bihar,2022,2,846004,650319
1058,bihar,2022,2,802301,650319
1059,bihar,2022,2,801503,650319
1060,bihar,2022,3,800001,688248
1061,bihar,2022,3,800006,688248
1062,bihar,2022,3,800020,688248
1063,bihar,2022,3,845401,688248
1064,bihar,2022,3,845438,688248
1065,bihar,2022,3,823001,688248
1066,bihar,2022,3,842001,688248
1067,bihar,2022,3,846004,688248
1068,bihar,2022,3,802301,688248
1069,bihar,2022,3,801503,688248
1070,bihar,2022,4,800001,723338
1071,bihar,2022,4,800006,723338
1072,bihar,2022,4,800020,723338
1073,bihar,2022,4,845401,723338
1074,bihar,2022,4,845438,723338
1075,bihar,2022,4,823001,723338
1076,bihar,2022,4,842001,723338
1077,bihar,2022,4,846004,723338
1078,bihar,2022,4,802301,723338
1079,bihar,2022,4,801503,723338
1080,bihar,2023,1,800001,758603
1081,bihar,2023,1,800006,758603
1082,bihar,2023,1,800020,758603
1083,bihar,2023,1,845401,758603
1084,bihar,2023,1,845438,758603
1085,bihar,2023,1,823001,758603
1086,bihar,2023,1,842001,758603
1087,bihar,2023,1,846004,758603
1088,bihar,2023,1,802301,758603
1089,bihar,2023,1,801503,758603
1090,bihar,2023,2,800001,791100
1091,bihar,2023,2,800006,791100
1092,bihar,2023,2,800020,791100
1093,bihar,2023,2,845401,791100
1094,bihar,2023,2,845438,791100
1095,bihar,2023,2,823001,791100
1096,bihar,2023,2,842001,791100
1097,bihar,2023,2,846004,791100
1098,bihar,2023,2,802301,791100
1099,bihar,2023,2,801503,791100
1100,chandigarh,2018,1,160101,86268
1101,chandigarh,2018,1,160002,86268
1102,chandigarh,2018,1,160036,86268
1103,chandigarh,2018,1,160047,86268
1104,chandigarh,2018,1,160022,86268
1105,chandigarh,2018,1,160014,86268
1106,chandigarh,2018,1,160015,86268
1107,chandigarh,2018,1,160030,86268
1108,chandigarh,2018,1,160019,86268
1109,chandigarh,2018,1,160020,86268
1110,chandigarh,2018,2,160101,115219
1111,chandigarh,2018,2,160002,115219
1112,chandigarh,2018,2,160036,115219
1113,chandigarh,2018,2,160047,115219
1114,chandigarh,2018,2,160022,115219
1115,chandigarh,2018,2,160014,115219
1116,chandigarh,2018,2,160015,115219
1117,chandigarh,2018,2,160030,115219
1118,chandigarh,2018,2,160019,115219
1119,chandigarh,2018,2,160020,115219
1120,chandigarh,2018,3,160101,143893
1121,chandigarh,2018,3,160002,143893
1122,chandigarh,2018,3,160036,143893
1123,chandigarh,2018,3,160047,143893
1124,chandigarh,2018,3,160022,143893
1125,chandigarh,2018,3,160014,143893
1126,chandigarh,2018,3,160015,143893
1127,chandigarh,2018,3,160030,143893
1128,chandigarh,2018,3,160019,143893
1129,chandigarh,2018,3,160020,143893
1130,chandigarh,2018,4,160101,177747
1131,chandigarh,2018,4,160002,177747
1132,chandigarh,2018,4,160036,177747
1133,chandigarh,2018,4,160047,177747
1134,chandigarh,2018,4,160022,177747
1135,chandigarh,2018,4,160014,177747
1136,chandigarh,2018,4,160015,177747
1137,chandigarh,2018,4,160030,177747
1138,chandigarh,2018,4,160019,177747
1139,chandigarh,2018,4,160020,177747
1140,chandigarh,2019,1,160101,209175
1141,chandigarh,2019,1,160002,209175
1142,chandigarh,2019,1,160036,209175
1143,chandigarh,2019,1,160047,209175
1144,chandigarh,2019,1,160022,209175
1145,chandigarh,2019,1,160014,209175
1146,chandigarh,2019,1,160015,209175
1147,chandigarh,2019,1,160030,209175
1148,chandigarh,2019,1,160019,209175
1149,chandigarh,2019,1,160020,209175
1150,chandigarh,2019,2,160101,240439
1151,chandigarh,2019,2,160002,240439
1152,chandigarh,2019,2,160036,240439
1153,chandigarh,2019,2,160047,240439
1154,chandigarh,2019,2,160022,240439
1155,chandigarh,2019,2,160014,240439
1156,chandigarh,2019,2,160015,240439
1157,chandigarh,2019,2,160030,240439
1158,chandigarh,2019,2,160011,240439
1159,chandigarh,2019,2,160019,240439
1160,chandigarh,2019,3,160101,267337
1161,chandigarh,2019,3,160002,267337
1162,chandigarh,2019,3,160036,267337
1163,chandigarh,2019,3,160047,267337
1164,chandigarh,2019,3,160022,267337
1165,chandigarh,2019,3,160014,267337
1166,chandigarh,2019,3,160011,267337
1167,chandigarh,2019,3,160015,267337
1168,chandigarh,2019,3,160030,267337
1169,chandigarh,2019,3,160019,267337
1170,chandigarh,2019,4,160101,289590
1171,chandigarh,2019,4,160002,289590
1172,chandigarh,2019,4,160036,289590
1173,chandigarh,2019,4,160047,289590
1174,chandigarh,2019,4,160022,289590
1175,chandigarh,2019,4,160014,289590
1176,chandigarh,2019,4,160011,289590
